Data,NNKO,NNO,NNSW,NNZ,NNA,WIBOR6M_rate,WIG20,SPX,Gold,Bitcoin
2017-08-29,126.49,299.89,279.04,342.69,358.61,1.81,2497.58,2446.3,1309.86,4597.31
2017-08-30,126.48,299.59,279.59,343.82,361.1,1.81,2524.57,2457.59,1308.41,4583.02
2017-08-31,126.48,299.86,279.47,343.41,360.16,1.81,2516.26,2471.65,1320.64,4735.11
2017-09-01,126.49,299.88,279.7,343.79,360.82,1.81,2527.62,2476.55,1325.67,4921.85
2017-09-02,126.49,299.88,279.7,343.79,360.82,1.81,2527.62,2476.55,1325.67,4573.8
2017-09-03,126.49,299.88,279.7,343.79,360.82,1.81,2527.62,2476.55,1325.67,4612.92
2017-09-04,126.52,300.18,279.48,343.17,359.39,1.81,2519.42,2476.55,1334.38,4267.45
2017-09-05,126.6,300.73,279.56,343.18,359.03,1.81,2517.45,2457.85,1339.68,4409.08
2017-09-06,126.66,301.27,279.38,342.4,357.3,1.81,2512.4,2465.54,1334.29,4618.71
2017-09-07,126.72,301.81,279.03,341.34,355.03,1.81,2491.79,2465.1,1349.2,4635.6
2017-09-08,126.74,301.74,278.7,340.67,353.91,1.81,2483.58,2461.43,1346.54,4326.45
2017-09-09,126.74,301.74,278.7,340.67,353.91,1.81,2483.58,2461.43,1346.54,4335.13
2017-09-10,126.74,301.74,278.7,340.67,353.91,1.81,2483.58,2461.43,1346.54,4245.89
2017-09-11,126.75,301.66,279.32,342.01,356.39,1.81,2513.44,2488.11,1328.15,4217.9
2017-09-12,126.69,301.33,279.05,341.7,356.12,1.81,2505.88,2496.48,1332.0,4158.92
2017-09-13,126.7,301.19,278.82,341.13,355.34,1.81,2500.16,2498.37,1324.14,3870.29
2017-09-14,126.69,301.15,278.79,340.98,355.33,1.81,2507.43,2495.62,1328.97,3243.08
2017-09-15,126.67,301.16,278.42,340.23,353.8,1.81,2498.32,2500.23,1320.91,3713.76
2017-09-16,126.67,301.16,278.42,340.23,353.8,1.81,2498.32,2500.23,1320.91,3698.92
2017-09-17,126.67,301.16,278.42,340.23,353.8,1.81,2498.32,2500.23,1320.91,3689.61
2017-09-18,126.69,300.78,278.28,340.33,354.38,1.81,2501.75,2503.87,1307.22,4100.28
2017-09-19,126.67,299.67,277.86,340.09,354.74,1.81,2502.81,2506.65,1311.15,3907.96
2017-09-20,126.67,299.62,277.71,339.8,354.23,1.81,2499.63,2508.24,1300.93,3882.16
2017-09-21,126.67,299.2,276.66,337.92,351.17,1.81,2468.72,2500.6,1291.98,3617.27
2017-09-22,126.68,299.38,276.84,338.24,351.75,1.81,2480.73,2502.22,1297.19,3600.83
2017-09-23,126.68,299.38,276.84,338.24,351.75,1.81,2480.73,2502.22,1297.19,3788.02
2017-09-24,126.68,299.38,276.84,338.24,351.75,1.81,2480.73,2502.22,1297.19,3667.52
2017-09-25,126.69,299.91,276.27,336.89,348.85,1.81,2453.15,2496.66,1310.78,3932.83
2017-09-26,126.69,299.93,276.04,336.35,347.66,1.81,2443.34,2496.84,1293.11,3892.7
2017-09-27,126.72,299.2,275.52,335.81,347.13,1.81,2433.82,2507.04,1282.82,4212.2
2017-09-28,126.7,299.23,275.9,336.47,348.48,1.81,2427.04,2510.06,1286.0,4195.65
2017-09-29,126.78,299.36,276.81,338.2,351.62,1.81,2453.46,2519.36,1280.59,4172.79
2017-09-30,126.78,299.36,276.81,338.2,351.62,1.81,2453.46,2519.36,1280.59,4360.62
2017-10-01,126.78,299.36,276.81,338.2,351.62,1.81,2453.46,2519.36,1280.59,4403.09
2017-10-02,126.74,299.34,277.0,338.67,352.66,1.81,2469.58,2529.12,1271.14,4401.32
2017-10-03,126.79,299.22,276.66,338.03,351.6,1.81,2469.51,2534.58,1271.65,4314.18
2017-10-04,126.77,299.29,275.97,336.55,348.61,1.81,2444.19,2537.74,1274.24,4218.66
2017-10-05,126.78,299.09,276.54,337.83,351.02,1.81,2463.45,2552.07,1268.37,4321.44
2017-10-06,126.76,298.02,276.38,338.12,352.3,1.81,2479.46,2549.33,1274.88,4371.94
2017-10-07,126.76,298.02,276.38,338.12,352.3,1.81,2479.46,2549.33,1274.88,4435.81
2017-10-08,126.76,298.02,276.38,338.12,352.3,1.81,2479.46,2549.33,1274.88,4611.7
2017-10-09,126.76,297.31,276.35,338.64,354.13,1.81,2499.35,2544.73,1283.55,4777.49
2017-10-10,126.78,297.68,276.93,339.58,355.79,1.81,2516.49,2550.64,1288.05,4763.36
2017-10-11,126.79,298.28,278.28,341.93,360.07,1.81,2551.78,2555.24,1291.75,4824.2
2017-10-12,126.8,298.68,278.17,341.7,359.35,1.81,2537.69,2550.93,1294.41,5432.62
2017-10-13,126.84,299.44,278.21,341.45,358.32,1.81,2528.16,2553.17,1303.5,5637.26
2017-10-14,126.84,299.44,278.21,341.45,358.32,1.81,2528.16,2553.17,1303.5,5824.71
2017-10-15,126.84,299.44,278.21,341.45,358.32,1.81,2528.16,2553.17,1303.5,5688.14
2017-10-16,126.87,299.75,278.6,342.04,359.26,1.81,2534.52,2557.64,1295.79,5759.33
2017-10-17,126.87,299.45,277.61,340.22,356.09,1.81,2514.36,2559.36,1285.7,5598.58
2017-10-18,126.89,299.21,276.88,338.84,353.71,1.81,2502.34,2561.26,1281.58,5575.83
2017-10-19,126.94,299.36,276.05,337.32,350.71,1.81,2467.49,2562.1,1289.86,5698.65
2017-10-20,127.01,298.65,275.7,336.99,350.59,1.81,2465.51,2575.21,1280.68,5993.11
2017-10-21,127.01,298.65,275.7,336.99,350.59,1.81,2465.51,2575.21,1280.68,6006.65
2017-10-22,127.01,298.65,275.7,336.99,350.59,1.81,2465.51,2575.21,1280.68,5982.86
2017-10-23,126.99,298.71,275.61,336.78,350.22,1.81,2473.42,2564.98,1281.5,5903.61
2017-10-24,127.01,298.57,274.53,334.78,346.68,1.81,2448.45,2569.13,1276.78,5513.08
2017-10-25,127.04,298.07,274.43,334.91,347.27,1.81,2449.89,2557.15,1276.98,5734.0
2017-10-26,127.03,297.61,274.48,335.2,348.25,1.81,2456.17,2560.4,1267.56,5887.61
2017-10-27,127.06,297.78,275.37,336.96,351.5,1.81,2488.5,2581.07,1273.25,5764.56
2017-10-28,127.06,297.78,275.37,336.96,351.5,1.81,2488.5,2581.07,1273.25,5726.61
2017-10-29,127.06,297.78,275.37,336.96,351.5,1.81,2488.5,2581.07,1273.25,6147.52
2017-10-30,127.19,298.22,276.54,339.0,355.03,1.81,2517.03,2572.83,1276.22,6124.28
2017-10-31,127.22,298.1,276.75,339.62,356.45,1.81,2524.9,2575.26,1271.31,6451.24
2017-11-01,127.22,298.1,276.75,339.62,356.45,1.81,2524.9,2579.36,1274.71,6737.78
2017-11-02,127.17,297.61,275.77,337.91,353.48,1.81,2501.4,2579.85,1278.61,7024.81
2017-11-03,127.13,297.59,275.48,337.37,352.52,1.81,2494.52,2587.84,1269.96,7152.12
2017-11-04,127.13,297.59,275.48,337.37,352.52,1.81,2494.52,2587.84,1269.96,7363.8
2017-11-05,127.13,297.59,275.48,337.37,352.52,1.81,2494.52,2587.84,1269.96,7389.55
2017-11-06,127.18,297.84,276.05,338.53,354.64,1.81,2515.34,2591.13,1281.38,6959.23
2017-11-07,127.21,298.1,276.95,340.28,357.94,1.81,2536.37,2590.64,1274.69,7102.75
2017-11-08,127.21,298.18,276.17,338.65,354.72,1.81,2513.34,2594.38,1281.55,7444.36
2017-11-09,127.25,298.31,275.38,336.93,351.23,1.81,2478.21,2584.62,1285.83,7129.59
2017-11-10,127.31,298.75,274.7,335.38,348.07,1.81,2457.62,2582.3,1275.9,6565.8
2017-11-11,127.31,298.75,274.7,335.38,348.07,1.81,2457.62,2582.3,1275.9,6339.86
2017-11-12,127.85,298.75,273.93,332.92,341.99,1.81,2457.62,2582.3,1275.9,5878.13
2017-11-13,127.37,298.17,274.27,334.83,347.26,1.81,2454.6,2584.84,1277.67,6522.45
2017-11-14,127.37,298.17,274.27,334.83,347.26,1.81,2464.35,2578.87,1278.37,6597.06
2017-11-15,127.37,298.17,274.27,334.83,347.26,1.81,2418.96,2564.62,1278.21,7283.22
2017-11-16,127.46,298.8,273.09,332.04,341.72,1.81,2411.11,2585.64,1278.86,7853.68
2017-11-17,127.47,298.65,274.03,333.97,345.26,1.81,2443.83,2578.85,1293.76,7699.95
2017-11-18,127.47,298.65,274.03,333.97,345.26,1.81,2443.83,2578.85,1293.76,7780.91
2017-11-19,127.47,298.65,274.03,333.97,345.26,1.81,2443.83,2578.85,1293.76,8042.64
2017-11-20,127.44,298.3,274.68,335.44,348.38,1.81,2468.09,2582.14,1276.78,8244.69
2017-11-21,127.43,298.08,275.13,336.55,350.73,1.81,2489.08,2599.03,1280.52,8099.97
2017-11-22,127.49,298.63,275.48,336.94,350.86,1.81,2489.5,2597.08,1292.09,8234.55
2017-11-23,127.57,299.64,276.19,337.85,352.03,1.81,2503.93,2597.08,1291.17,8013.41
2017-11-24,127.62,299.48,275.57,336.69,350.07,1.81,2479.25,2602.42,1288.59,8200.8
2017-11-25,127.62,299.48,275.57,336.69,350.07,1.81,2479.25,2602.42,1288.59,8754.69
2017-11-26,127.62,299.48,275.57,336.69,350.07,1.81,2479.25,2602.42,1288.59,9318.42
2017-11-27,127.66,299.58,275.9,337.36,351.2,1.81,2497.15,2601.42,1294.5,9733.2
2017-11-28,127.64,299.95,275.89,337.02,350.26,1.81,2485.71,2627.04,1293.95,9906.04
2017-11-29,127.63,299.7,274.36,334.09,345.11,1.81,2436.24,2626.07,1283.84,9837.86
2017-11-30,127.69,299.44,273.49,332.53,342.23,1.81,2408.69,2647.58,1274.87,9946.76
2017-12-01,127.68,299.52,273.04,331.67,340.64,1.81,2389.92,2642.22,1280.78,10861.47
2017-12-02,127.68,299.52,273.04,331.67,340.64,1.81,2389.92,2642.22,1280.78,10912.73
2017-12-03,127.68,299.52,273.04,331.67,340.64,1.81,2389.92,2642.22,1280.78,11246.21
2017-12-04,127.68,299.52,273.04,331.67,340.64,1.81,2404.15,2639.44,1276.13,11623.91
2017-12-05,127.81,300.33,274.12,333.31,343.1,1.81,2407.72,2629.57,1265.96,11667.13
2017-12-06,127.81,300.33,274.12,333.31,343.1,1.81,2394.67,2629.27,1263.31,13749.57
2017-12-07,127.79,300.53,273.84,332.97,342.29,1.81,2393.34,2636.98,1247.2,16850.31
2017-12-08,127.81,300.49,274.23,333.82,344.05,1.81,2408.83,2651.5,1248.02,16047.61
2017-12-09,127.81,300.49,274.23,333.82,344.05,1.81,2408.83,2651.5,1248.02,14843.42
2017-12-10,127.81,300.49,274.23,333.82,344.05,1.81,2408.83,2651.5,1248.02,15059.6
2017-12-11,127.81,300.49,274.23,333.82,344.05,1.81,2386.93,2659.99,1242.1,16732.47
2017-12-12,127.87,300.61,274.53,334.33,345.0,1.81,2413.68,2664.11,1244.56,17083.9
2017-12-13,127.93,300.67,274.49,334.29,344.74,1.81,2409.46,2662.85,1255.49,16286.82
2017-12-14,127.94,300.84,275.11,335.51,346.85,1.81,2434.61,2652.01,1252.88,16467.91
2017-12-15,127.96,301.04,274.83,334.69,345.2,1.81,2416.95,2675.81,1255.77,17604.85
2017-12-16,127.96,301.04,274.83,334.69,345.2,1.81,2416.95,2675.81,1255.77,19345.49
2017-12-17,127.96,301.04,274.83,334.69,345.2,1.81,2416.95,2675.81,1255.77,19065.71
2017-12-18,128.04,301.04,276.08,337.19,350.29,1.81,2466.08,2690.16,1262.3,18972.32
2017-12-19,127.96,300.07,275.32,336.2,349.31,1.81,2455.99,2681.47,1261.75,17523.7
2017-12-20,127.95,299.85,275.34,336.4,349.72,1.81,2459.33,2679.25,1265.54,16461.97
2017-12-21,127.99,300.04,275.56,336.7,350.17,1.81,2463.59,2684.57,1266.62,15632.12
2017-12-22,128.02,300.44,275.28,335.87,348.24,1.81,2445.65,2683.34,1274.12,13664.97
2017-12-23,128.02,300.44,275.28,335.87,348.24,1.81,2445.65,2683.34,1274.12,14396.46
2017-12-24,128.02,300.44,275.28,335.87,348.24,1.81,2445.65,2683.34,1274.12,13789.95
2017-12-25,128.02,300.44,275.28,335.87,348.24,1.81,2445.65,2683.34,1274.12,13833.49
2017-12-26,128.02,300.44,275.28,335.87,348.24,1.81,2445.65,2680.5,1282.95,15756.56
2017-12-27,128.07,300.82,276.26,337.58,351.43,1.81,2480.63,2682.62,1287.15,15416.64
2017-12-28,128.07,300.62,276.35,337.86,351.96,1.81,2480.25,2687.54,1294.96,14398.7
2017-12-29,128.14,300.66,276.02,337.17,350.3,1.81,2461.21,2673.61,1303.33,14392.57
2017-12-30,128.14,300.66,276.02,337.17,350.3,1.81,2461.21,2673.61,1303.33,12531.52
2017-12-31,128.14,300.66,276.02,337.17,350.3,1.81,2461.21,2673.61,1303.33,13850.4
2018-01-01,128.14,300.66,276.02,337.17,350.3,1.81,2461.21,2673.61,1303.33,13444.88
2018-01-02,128.14,300.66,276.02,337.17,350.3,1.81,2461.21,2695.81,1317.63,14754.13
2018-01-03,128.17,300.96,276.25,337.56,351.01,1.81,2463.25,2713.06,1313.15,15156.62
2018-01-04,128.24,301.44,278.51,342.03,359.57,1.81,2533.17,2723.99,1322.67,15180.08
2018-01-05,128.28,302.01,278.78,342.4,359.77,1.81,2529.55,2743.15,1320.5,16954.78
2018-01-06,128.28,302.01,278.78,342.4,359.77,1.81,2529.55,2743.15,1320.5,17172.3
2018-01-07,128.28,302.01,278.78,342.4,359.77,1.81,2529.55,2743.15,1320.5,16228.16
2018-01-08,128.28,301.95,279.33,343.6,362.02,1.81,2548.61,2747.71,1320.44,14976.17
2018-01-09,128.27,301.24,278.45,342.16,359.47,1.81,2528.38,2751.29,1312.79,14468.5
2018-01-10,128.29,300.98,277.78,340.84,357.05,1.81,2511.27,2748.23,1316.99,14919.49
2018-01-11,128.24,300.78,278.41,342.29,359.98,1.81,2534.56,2767.56,1322.41,13308.06
2018-01-12,128.18,300.95,278.65,342.6,360.45,1.81,2539.29,2786.24,1338.15,13841.19
2018-01-13,128.18,300.95,278.65,342.6,360.45,1.81,2539.29,2786.24,1338.15,14243.12
2018-01-14,128.18,300.95,278.65,342.6,360.45,1.81,2539.29,2786.24,1338.15,13638.63
2018-01-15,128.23,301.21,278.76,342.74,360.6,1.81,2542.65,2786.24,1340.15,13631.98
2018-01-16,128.25,301.5,280.13,345.28,365.35,1.81,2591.1,2776.42,1338.43,11282.49
2018-01-17,128.24,301.32,280.33,345.71,366.64,1.81,2600.37,2802.56,1326.98,11162.7
2018-01-18,128.23,301.02,280.26,345.74,366.73,1.81,2591.22,2798.03,1327.05,11175.52
2018-01-19,128.28,301.1,280.51,346.19,367.55,1.81,2601.82,2810.3,1332.28,11521.76
2018-01-20,128.28,301.1,280.51,346.19,367.55,1.81,2601.82,2810.3,1332.28,12783.94
2018-01-21,128.28,301.1,280.51,346.19,367.55,1.81,2601.82,2810.3,1332.28,11549.93
2018-01-22,128.29,301.14,281.15,347.5,369.98,1.81,2620.87,2832.97,1333.94,10814.52
2018-01-23,128.34,301.41,281.6,348.24,371.03,1.81,2630.37,2839.13,1341.29,10858.23
2018-01-24,128.31,301.03,281.25,347.68,370.04,1.81,2621.59,2837.54,1358.52,11429.02
2018-01-25,128.3,300.69,280.13,345.47,366.18,1.81,2589.3,2839.25,1348.06,11202.69
2018-01-26,128.33,300.63,280.39,346.04,367.33,1.81,2600.48,2872.87,1349.64,10814.57
2018-01-27,128.33,300.63,280.39,346.04,367.33,1.81,2600.48,2872.87,1349.64,11504.84
2018-01-28,128.33,300.63,280.39,346.04,367.33,1.81,2600.48,2872.87,1349.64,11800.88
2018-01-29,128.34,300.56,280.3,345.81,366.78,1.81,2593.4,2853.53,1340.4,11130.21
2018-01-30,128.31,300.62,279.36,343.85,363.03,1.81,2566.14,2822.43,1338.67,10242.7
2018-01-31,128.33,300.73,279.25,343.59,362.5,1.81,2553.81,2823.81,1345.13,10141.6
2018-02-01,128.34,300.64,278.75,342.6,360.88,1.81,2534.21,2821.98,1348.69,9052.98
2018-02-02,128.37,300.79,278.16,341.33,357.83,1.81,2507.24,2762.13,1331.97,8801.43
2018-02-03,128.37,300.79,278.16,341.33,357.83,1.81,2507.24,2762.13,1331.97,9133.51
2018-02-04,128.37,300.79,278.16,341.33,357.83,1.81,2507.24,2762.13,1331.97,8433.93
2018-02-05,128.36,300.86,277.72,340.31,355.97,1.81,2505.98,2648.94,1339.57,6842.69
2018-02-06,128.29,300.84,274.81,334.33,344.55,1.81,2412.03,2695.14,1324.25,7644.83
2018-02-07,128.36,300.8,275.72,336.17,348.01,1.81,2441.67,2681.66,1318.47,7863.87
2018-02-08,128.4,300.51,274.63,334.2,344.02,1.81,2406.48,2581.0,1318.75,8253.94
2018-02-09,128.39,300.65,273.92,332.62,340.71,1.81,2382.79,2619.55,1314.84,8593.7
2018-02-10,128.39,300.65,273.92,332.62,340.71,1.81,2382.79,2619.55,1314.84,8580.38
2018-02-11,128.39,300.65,273.92,332.62,340.71,1.81,2382.79,2619.55,1314.84,8315.35
2018-02-12,128.39,300.77,274.7,334.09,343.67,1.81,2414.41,2656.0,1322.71,8900.54
2018-02-13,128.4,300.95,275.17,334.87,345.25,1.81,2431.67,2662.94,1329.57,8578.59
2018-02-14,128.32,301.09,275.8,336.07,347.64,1.81,2449.79,2698.63,1350.61,9455.85
2018-02-15,128.27,300.92,275.27,335.24,346.12,1.81,2423.57,2731.2,1353.58,10088.36
2018-02-16,128.34,301.19,274.9,334.32,344.41,1.81,2406.96,2732.22,1348.76,10221.44
2018-02-17,128.34,301.19,274.9,334.32,344.41,1.81,2406.96,2732.22,1348.76,10950.28
2018-02-18,128.34,301.19,274.9,334.32,344.41,1.81,2406.96,2732.22,1348.76,10603.75
2018-02-19,128.37,301.11,275.02,334.64,344.64,1.81,2408.49,2732.22,1346.74,11096.37
2018-02-20,128.37,301.25,275.05,334.53,344.38,1.81,2413.23,2716.26,1329.2,11443.76
2018-02-21,128.38,301.32,274.62,333.61,342.62,1.81,2405.47,2701.33,1324.62,10487.78
2018-02-22,128.45,301.84,275.24,334.68,343.81,1.81,2410.69,2703.96,1331.56,9971.59
2018-02-23,128.46,302.13,275.14,334.31,342.87,1.81,2406.11,2747.3,1329.32,10169.53
2018-02-24,128.46,302.13,275.14,334.31,342.87,1.81,2406.11,2747.3,1329.32,9631.16
2018-02-25,128.46,302.13,275.14,334.31,342.87,1.81,2406.11,2747.3,1329.32,9692.76
2018-02-26,128.47,302.41,275.22,334.44,342.79,1.81,2408.63,2779.6,1333.34,10370.51
2018-02-27,128.52,302.74,275.62,334.88,343.51,1.81,2421.51,2744.28,1318.37,10756.24
2018-02-28,128.55,302.89,274.13,331.69,337.21,1.81,2364.32,2713.83,1318.23,10435.13
2018-03-01,128.62,303.41,273.44,329.93,333.54,1.81,2334.96,2677.67,1317.1,10981.25
2018-03-02,128.58,303.68,272.65,328.2,330.39,1.81,2314.23,2691.25,1321.95,11127.48
2018-03-03,128.58,303.68,272.65,328.2,330.39,1.81,2314.23,2691.25,1321.95,11409.44
2018-03-04,128.58,303.68,272.65,328.2,330.39,1.81,2314.23,2691.25,1321.95,11419.18
2018-03-05,128.59,303.13,272.76,328.71,331.69,1.81,2330.1,2720.94,1320.42,11582.28
2018-03-06,128.61,303.1,273.15,329.55,333.18,1.81,2339.51,2728.12,1334.58,10783.31
2018-03-07,128.54,303.23,273.65,330.53,335.18,1.81,2359.57,2726.8,1325.62,9955.82
2018-03-08,128.55,303.71,272.75,328.49,331.15,1.8,2322.09,2738.97,1322.05,9295.35
2018-03-09,128.53,303.29,273.44,330.19,334.65,1.8,2354.54,2786.57,1323.45,9245.25
2018-03-10,128.53,303.29,273.44,330.19,334.65,1.8,2354.54,2786.57,1323.45,8857.16
2018-03-11,128.53,303.29,273.44,330.19,334.65,1.8,2354.54,2786.57,1323.45,9528.61
2018-03-12,128.55,303.23,273.85,331.3,336.98,1.79,2378.72,2783.02,1323.0,9069.6
2018-03-13,128.54,302.81,273.03,329.84,334.4,1.79,2353.02,2765.31,1324.97,9172.47
2018-03-14,128.61,303.06,272.69,328.88,332.41,1.79,2335.97,2749.48,1325.5,8195.38
2018-03-15,128.59,303.5,272.44,328.02,330.75,1.78,2321.87,2747.33,1317.35,8338.49
2018-03-16,128.57,303.65,271.44,325.89,326.6,1.78,2285.08,2752.01,1313.77,8503.46
2018-03-17,128.57,303.65,271.44,325.89,326.6,1.78,2285.08,2752.01,1313.77,8028.06
2018-03-18,128.57,303.65,271.44,325.89,326.6,1.78,2285.08,2752.01,1313.77,8165.37
2018-03-19,128.59,303.41,270.13,323.3,321.89,1.78,2248.53,2712.92,1317.14,8522.47
2018-03-20,128.56,302.91,270.39,324.13,323.86,1.78,2272.09,2716.94,1311.2,8965.18
2018-03-21,128.58,302.5,271.44,326.59,329.0,1.78,2320.77,2711.93,1332.97,8850.45
2018-03-22,128.61,303.56,270.44,323.81,322.95,1.78,2274.1,2643.69,1330.22,8707.28
2018-03-23,128.58,303.74,270.06,322.82,320.85,1.78,2257.22,2588.26,1347.4,8673.0
2018-03-24,128.58,303.74,270.06,322.82,320.85,1.78,2257.22,2588.26,1347.4,8652.18
2018-03-25,128.58,303.74,270.06,322.82,320.85,1.78,2257.22,2588.26,1347.4,8640.39
2018-03-26,128.63,303.78,269.29,321.16,317.64,1.78,2240.65,2658.55,1353.52,7895.7
2018-03-27,128.65,303.73,269.34,321.29,318.07,1.78,2246.32,2612.62,1344.65,8015.04
2018-03-28,128.63,303.83,268.26,318.86,313.38,1.78,2203.7,2605.0,1325.04,7896.79
2018-03-29,128.7,304.21,268.8,319.86,314.85,1.78,2210.38,2640.87,1325.43,7093.38
2018-03-30,128.7,304.21,268.8,319.86,314.85,1.78,2210.38,2640.87,1325.43,6929.03
2018-03-31,128.7,304.21,268.8,319.86,314.85,1.78,2210.38,2640.87,1325.43,6942.14
2018-04-01,128.7,304.21,268.8,319.86,314.85,1.78,2210.38,2640.87,1325.43,6845.22
2018-04-02,128.7,304.21,268.8,319.86,314.85,1.78,2210.38,2581.88,1341.31,7002.86
2018-04-03,128.72,304.18,269.2,320.75,316.64,1.78,2239.15,2614.45,1332.78,7455.61
2018-04-04,128.75,304.69,268.63,319.27,313.33,1.78,2200.99,2644.69,1333.38,6845.66
2018-04-05,128.74,304.71,269.66,321.41,317.42,1.78,2243.58,2662.84,1326.62,6744.7
2018-04-06,128.78,304.97,270.05,321.88,318.48,1.78,2258.8,2604.47,1333.45,6626.76
2018-04-07,128.78,304.97,270.05,321.88,318.48,1.78,2258.8,2604.47,1333.45,6994.11
2018-04-08,128.78,304.97,270.05,321.88,318.48,1.78,2258.8,2604.47,1333.45,7027.22
2018-04-09,128.72,305.38,270.39,322.42,319.57,1.78,2262.16,2613.16,1336.28,6734.99
2018-04-10,128.65,305.51,270.62,322.86,320.3,1.78,2274.81,2656.87,1339.48,6891.62
2018-04-11,128.68,305.64,270.58,322.56,319.9,1.78,2271.93,2642.19,1353.34,6938.74
2018-04-12,128.71,305.83,271.48,324.41,323.05,1.78,2306.44,2663.99,1335.15,7842.48
2018-04-13,128.66,305.21,271.23,324.28,323.39,1.78,2310.32,2656.3,1344.4,7889.47
2018-04-14,128.66,305.21,271.23,324.28,323.39,1.78,2310.32,2656.3,1344.4,8060.12
2018-04-15,128.66,305.21,271.23,324.28,323.39,1.78,2310.32,2656.3,1344.4,8326.13
2018-04-16,128.63,304.7,270.71,323.43,322.08,1.78,2300.2,2677.84,1345.68,8036.15
2018-04-17,128.6,304.84,270.71,323.57,322.26,1.78,2307.95,2706.39,1347.29,7943.6
2018-04-18,128.62,305.36,271.2,324.41,323.33,1.78,2315.5,2708.64,1349.39,8216.79
2018-04-19,128.66,305.46,271.53,325.16,324.12,1.78,2324.73,2693.13,1345.71,8299.41
2018-04-20,128.71,305.0,270.59,323.56,321.42,1.78,2298.2,2670.14,1335.66,8533.44
2018-04-21,128.71,305.0,270.59,323.56,321.42,1.78,2298.2,2670.14,1335.66,8803.79
2018-04-22,128.71,305.0,270.59,323.56,321.42,1.78,2298.2,2670.14,1335.66,8941.44
2018-04-23,128.71,304.95,270.17,322.68,319.76,1.78,2291.59,2670.29,1324.84,8963.12
2018-04-24,128.77,305.19,269.75,321.75,317.9,1.78,2269.06,2634.56,1330.35,9478.46
2018-04-25,128.84,305.05,269.51,321.15,316.77,1.78,2257.0,2639.4,1323.2,9171.17
2018-04-26,128.86,305.5,270.34,322.66,319.33,1.78,2283.15,2666.94,1316.93,9103.79
2018-04-27,128.85,305.57,270.3,322.49,318.95,1.78,2276.41,2669.91,1323.61,8997.18
2018-04-28,128.85,305.57,270.3,322.49,318.95,1.78,2276.41,2669.91,1323.61,9295.09
2018-04-29,128.85,305.57,270.3,322.49,318.95,1.78,2276.41,2669.91,1323.61,9330.88
2018-04-30,128.8,305.22,270.52,323.17,320.66,1.78,2291.87,2648.05,1315.93,9234.24
2018-05-01,128.8,305.22,270.52,323.17,320.66,1.78,2291.87,2654.8,1304.21,9085.66
2018-05-02,128.86,304.81,270.39,323.21,320.56,1.78,2291.92,2635.67,1305.72,9237.04
2018-05-03,128.86,304.81,270.39,323.21,320.56,1.78,2291.92,2629.73,1312.75,9666.23
2018-05-04,128.76,304.61,268.78,319.78,314.49,1.78,2233.35,2663.42,1314.34,9727.04
2018-05-05,128.76,304.61,268.78,319.78,314.49,1.78,2233.35,2663.42,1314.34,9789.07
2018-05-06,128.76,304.61,268.78,319.78,314.49,1.78,2233.35,2663.42,1314.34,9551.57
2018-05-07,128.73,304.8,268.4,318.79,312.76,1.78,2214.36,2672.63,1314.78,9404.64
2018-05-08,128.76,304.11,268.13,319.06,313.65,1.78,2236.4,2671.92,1313.25,9199.07
2018-05-09,128.76,303.94,269.01,321.3,317.73,1.78,2281.12,2697.79,1313.17,9259.53
2018-05-10,128.62,304.16,269.6,322.37,319.61,1.78,2302.71,2723.07,1320.67,9114.8
2018-05-11,128.68,304.37,270.73,324.45,323.32,1.78,2329.36,2727.72,1319.28,8402.96
2018-05-12,128.68,304.37,270.73,324.45,323.32,1.78,2329.36,2727.72,1319.28,8422.85
2018-05-13,128.68,304.37,270.73,324.45,323.32,1.78,2329.36,2727.72,1319.28,8672.16
2018-05-14,128.67,304.39,270.9,324.46,323.33,1.78,2321.09,2730.13,1314.11,8738.22
2018-05-15,128.66,304.04,269.42,321.59,318.25,1.78,2276.45,2711.45,1291.41,8500.8
2018-05-16,128.68,304.32,269.5,321.7,318.15,1.78,2275.91,2722.46,1290.38,8282.23
2018-05-17,128.71,304.1,268.98,320.54,316.16,1.78,2255.78,2720.13,1290.74,8164.51
2018-05-18,128.78,303.81,268.09,318.79,313.22,1.78,2230.32,2712.97,1291.89,8237.36
2018-05-19,128.78,303.81,268.09,318.79,313.22,1.78,2230.32,2712.97,1291.89,8216.41
2018-05-20,128.78,303.81,268.09,318.79,313.22,1.78,2230.32,2712.97,1291.89,8538.82
2018-05-21,128.83,303.97,269.05,320.65,316.36,1.78,2268.39,2733.01,1292.54,8406.91
2018-05-22,128.76,304.52,268.7,319.74,314.45,1.78,2248.71,2724.44,1291.62,8075.99
2018-05-23,128.75,304.4,267.12,316.56,308.94,1.78,2209.32,2733.29,1294.17,7639.62
2018-05-24,128.86,304.48,267.23,316.75,309.48,1.78,2213.26,2727.76,1304.48,7532.39
2018-05-25,128.84,304.53,267.25,316.81,309.71,1.78,2213.24,2721.33,1300.11,7451.87
2018-05-26,128.84,304.53,267.25,316.81,309.71,1.78,2213.24,2721.33,1300.11,7482.05
2018-05-27,128.84,304.53,267.25,316.81,309.71,1.78,2213.24,2721.33,1300.11,7344.5
2018-05-28,128.9,304.58,267.4,317.13,310.2,1.78,2217.87,2721.33,1297.7,7171.62
